customer_id,last_visit_date,country,device_type,traffic_source,sessions,pageviews,avg_session_duration_sec,bounce_rate,product_views,cart_additions,transactions,revenue_gbp,days_since_last_visit,email_clicks,support_visits,discount_usage_rate,returning_user,conversion_rate,cart_to_purchase_rate,pages_per_session,engagement_score,synthetic_ground_truth_segment,segment,segment_name
CUST-102777,2025-05-11,Canada,Mobile,Direct,15,96,344.9,0.094,44,3,2,182.72,8,1,1,0.889,1,0.1333,0.6667,6.4,73.43,Deal Seekers,4,Engaged Non-Buyers
CUST-102778,2025-03-29,United States,Mobile,Organic Search,16,99,286.6,0.307,43,5,4,212.58,35,3,0,0.527,1,0.25,0.8,6.19,64.22,Deal Seekers,4,Engaged Non-Buyers
CUST-102779,2025-02-18,Canada,Mobile,Direct,19,106,495.4,0.26,46,4,1,53.26,20,2,0,0.085,1,0.0526,0.25,5.58,74.85,Engaged Non-Buyers,0,Product Researchers
CUST-102780,2025-05-20,United Kingdom,Tablet,Email,13,100,535.2,0.366,64,2,1,95.37,27,2,0,0.078,0,0.0769,0.5,7.69,86.33,Product Researchers,0,Product Researchers
CUST-102781,2025-06-18,India,Desktop,Direct,17,111,548.0,0.124,57,3,0,0.0,50,0,0,0.38,0,0.0,0.0,6.53,87.24,Engaged Non-Buyers,0,Product Researchers
CUST-102782,2025-01-16,United Kingdom,Desktop,Paid Social,12,85,438.5,0.164,56,7,0,0.0,54,2,1,0.657,1,0.0,0.0,7.08,82.19,Product Researchers,0,Product Researchers
CUST-102783,2025-06-08,United Kingdom,Mobile,Organic Search,20,86,350.2,0.339,35,3,2,121.36,30,3,1,0.753,1,0.1,0.6667,4.3,58.25,Deal Seekers,4,Engaged Non-Buyers
CUST-102784,2025-04-11,United Kingdom,Mobile,Direct,15,74,655.4,0.185,35,6,0,0.0,53,0,1,0.539,1,0.0,0.0,4.93,76.57,Engaged Non-Buyers,0,Product Researchers
CUST-102785,2025-02-13,Australia,Tablet,Organic Search,18,101,286.7,0.449,42,10,1,56.49,14,2,1,0.889,0,0.0556,0.1,5.61,58.56,Deal Seekers,4,Engaged Non-Buyers
CUST-102786,2025-06-29,United States,Mobile,Email,14,87,427.1,0.539,43,5,2,79.14,5,3,2,0.777,1,0.1429,0.4,6.21,65.52,Deal Seekers,4,Engaged Non-Buyers
CUST-102787,2025-03-17,United Kingdom,Desktop,Organic Search,13,96,496.5,0.256,59,3,1,86.46,64,3,1,0.515,0,0.0769,0.3333,7.38,84.65,Product Researchers,0,Product Researchers
CUST-102788,2025-05-08,United States,Desktop,Email,16,86,333.6,0.245,38,3,4,214.19,11,2,2,0.791,1,0.25,1.0,5.38,64.04,Deal Seekers,4,Engaged Non-Buyers
CUST-102789,2025-03-25,United Kingdom,Desktop,Email,17,101,290.1,0.364,48,6,2,132.71,30,5,1,0.856,1,0.1176,0.3333,5.94,63.74,Deal Seekers,4,Engaged Non-Buyers
CUST-102790,2025-06-04,United Kingdom,Mobile,Paid Social,13,81,253.7,0.541,40,8,2,139.45,24,2,1,0.656,1,0.1538,0.25,6.23,55.94,Deal Seekers,4,Engaged Non-Buyers
CUST-102791,2025-05-29,Netherlands,Mobile,Email,16,84,383.6,0.44,38,4,1,54.44,39,1,2,0.298,1,0.0625,0.25,5.25,61.29,Deal Seekers,0,Product Researchers
CUST-102792,2025-04-01,India,Desktop,Direct,12,91,350.2,0.348,51,6,0,0.0,9,2,0,0.308,1,0.0,0.0,7.58,73.21,Product Researchers,0,Product Researchers
CUST-102793,2025-02-17,India,Desktop,Paid Social,2,18,36.7,0.742,9,0,0,0.0,70,0,0,0.253,0,0.0,0.0,9.0,36.05,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102794,2025-01-29,United States,Mobile,Organic Search,12,89,443.6,0.508,43,1,0,0.0,15,3,2,0.17,1,0.0,0.0,7.42,70.9,Product Researchers,0,Product Researchers
CUST-102795,2025-02-09,United Kingdom,Mobile,Organic Search,31,175,496.9,0.369,71,6,5,498.59,6,1,1,0.347,1,0.1613,0.8333,5.65,78.26,High Value Loyal,2,High Value Loyal Customers
CUST-102796,2025-03-19,Netherlands,Mobile,Direct,2,10,98.8,0.568,8,0,0,0.0,178,0,0,0.223,0,0.0,0.0,5.0,33.84,One-time Visitors,3,Engaged Non-Buyers
CUST-102797,2025-02-25,Netherlands,Mobile,Direct,1,14,190.8,0.921,7,1,1,59.6,129,0,0,0.364,0,1.0,1.0,14.0,38.67,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102798,2025-06-24,France,Desktop,Organic Search,22,120,278.2,0.358,55,7,3,200.35,6,1,0,0.91,1,0.1364,0.4286,5.45,63.93,Deal Seekers,4,Engaged Non-Buyers
CUST-102799,2025-02-17,India,Mobile,Paid Search,10,82,412.2,0.386,54,0,1,102.97,74,2,1,0.303,1,0.1,0.0,8.2,77.58,Product Researchers,0,Product Researchers
CUST-102800,2025-01-21,India,Mobile,Paid Search,16,104,382.7,0.479,49,2,1,53.53,9,2,1,0.163,0,0.0625,0.5,6.5,67.56,Engaged Non-Buyers,0,Product Researchers
CUST-102801,2025-04-12,United Kingdom,Mobile,Email,21,113,470.7,0.25,40,0,0,0.0,61,5,0,0.292,1,0.0,0.0,5.38,71.42,Engaged Non-Buyers,0,Product Researchers
CUST-102802,2025-01-15,France,Desktop,Direct,14,96,379.8,0.617,50,1,0,0.0,56,0,0,0.395,1,0.0,0.0,6.86,65.37,Product Researchers,0,Product Researchers
CUST-102803,2025-04-11,United Kingdom,Desktop,Organic Search,16,85,348.7,0.181,41,4,4,147.83,9,2,0,0.442,1,0.25,1.0,5.31,67.12,Deal Seekers,4,Engaged Non-Buyers
CUST-102804,2025-05-24,United Kingdom,Mobile,Organic Search,9,67,317.0,0.228,42,3,1,52.15,6,4,1,0.859,1,0.1111,0.3333,7.44,71.34,Deal Seekers,4,Engaged Non-Buyers
CUST-102805,2025-02-24,Germany,Desktop,Email,27,154,373.7,0.091,67,15,7,527.94,2,2,1,0.347,1,0.2593,0.4667,5.7,79.24,High Value Loyal,2,High Value Loyal Customers
CUST-102806,2025-06-29,United Kingdom,Mobile,Paid Social,18,98,342.1,0.344,36,8,3,240.93,24,2,1,0.527,1,0.1667,0.375,5.44,61.59,Deal Seekers,4,Engaged Non-Buyers
CUST-102807,2025-05-08,United Kingdom,Mobile,Paid Search,11,89,347.2,0.14,61,0,0,0.0,66,2,1,0.62,0,0.0,0.0,8.09,82.62,Product Researchers,0,Product Researchers
CUST-102808,2025-03-05,United States,Mobile,Organic Search,14,99,405.1,0.144,59,4,0,0.0,41,3,1,0.168,1,0.0,0.0,7.07,81.91,Product Researchers,0,Product Researchers
CUST-102809,2025-02-11,United Kingdom,Mobile,Direct,17,106,334.7,0.338,46,12,4,164.75,31,0,3,0.413,1,0.2353,0.3333,6.24,66.94,Deal Seekers,4,Engaged Non-Buyers
CUST-102810,2025-01-26,United States,Mobile,Organic Search,13,99,507.3,0.307,62,4,0,0.0,40,2,1,0.543,1,0.0,0.0,7.62,85.58,Product Researchers,0,Product Researchers
CUST-102811,2025-02-28,Germany,Mobile,Direct,14,98,464.4,0.255,49,1,0,0.0,65,2,3,0.549,1,0.0,0.0,7.0,78.79,Product Researchers,0,Product Researchers
CUST-102812,2025-05-12,India,Desktop,Display,5,23,119.5,0.555,7,0,0,0.0,88,0,0,0.301,0,0.0,0.0,4.6,33.63,One-time Visitors,3,Engaged Non-Buyers
CUST-102813,2025-05-02,United States,Tablet,Direct,15,74,479.2,0.301,38,4,0,0.0,48,2,1,0.236,0,0.0,0.0,4.93,68.54,Engaged Non-Buyers,0,Product Researchers
CUST-102814,2025-04-05,United Kingdom,Mobile,Referral,14,93,453.8,0.269,42,5,0,0.0,6,3,1,0.587,1,0.0,0.0,6.64,74.65,Engaged Non-Buyers,0,Product Researchers
CUST-102815,2025-03-06,Canada,Mobile,Direct,11,93,353.5,0.327,59,2,0,0.0,40,3,1,0.374,1,0.0,0.0,8.45,77.66,Product Researchers,0,Product Researchers
CUST-102816,2025-03-20,India,Desktop,Referral,14,69,377.7,0.33,32,3,0,0.0,62,3,0,0.132,1,0.0,0.0,4.93,60.88,Engaged Non-Buyers,0,Product Researchers
CUST-102817,2025-05-01,United States,Desktop,Paid Search,3,21,48.5,0.847,7,0,0,0.0,116,0,0,0.269,0,0.0,0.0,7.0,30.29,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102818,2025-02-15,Germany,Mobile,Paid Search,27,126,425.7,0.36,46,12,5,693.75,13,1,0,0.598,1,0.1852,0.4167,4.67,66.03,High Value Loyal,2,High Value Loyal Customers
CUST-102819,2025-03-01,United States,Mobile,Referral,19,134,590.3,0.664,69,17,7,592.5,7,3,1,0.173,1,0.3684,0.4118,7.05,79.95,High Value Loyal,2,High Value Loyal Customers
CUST-102820,2025-03-21,United Kingdom,Mobile,Organic Search,1,6,40.9,0.72,5,0,0,0.0,145,0,0,0.156,0,0.0,0.0,6.0,29.33,One-time Visitors,3,Engaged Non-Buyers
CUST-102821,2025-02-13,India,Desktop,Organic Search,3,19,54.1,0.857,5,0,0,0.0,138,1,0,0.118,0,0.0,0.0,6.33,27.6,One-time Visitors,3,Engaged Non-Buyers
CUST-102822,2025-06-11,United States,Mobile,Paid Social,4,22,88.9,0.761,5,0,0,0.0,47,0,0,0.371,0,0.0,0.0,5.5,29.15,One-time Visitors,3,Engaged Non-Buyers
CUST-102823,2025-06-12,Germany,Desktop,Organic Search,19,116,465.1,0.372,49,3,0,0.0,36,4,2,0.381,1,0.0,0.0,6.11,73.12,Product Researchers,0,Product Researchers
CUST-102824,2025-05-14,Germany,Mobile,Organic Search,5,21,118.4,0.71,6,0,0,0.0,49,0,0,0.406,0,0.0,0.0,4.2,28.13,One-time Visitors,3,Engaged Non-Buyers
CUST-102825,2025-03-15,United States,Mobile,Direct,3,11,107.9,0.704,6,0,0,0.0,65,0,0,0.091,0,0.0,0.0,3.67,26.09,One-time Visitors,3,Engaged Non-Buyers
CUST-102826,2025-04-06,United Kingdom,Mobile,Paid Social,2,8,51.7,0.652,4,0,0,0.0,80,0,0,0.115,0,0.0,0.0,4.0,25.02,One-time Visitors,3,Engaged Non-Buyers
CUST-102827,2025-01-17,United Kingdom,Mobile,Referral,22,137,547.9,0.146,62,19,9,626.5,10,2,0,0.417,1,0.4091,0.4737,6.23,87.28,High Value Loyal,2,High Value Loyal Customers
CUST-102828,2025-04-21,United Kingdom,Desktop,Email,14,93,364.6,0.171,48,2,1,84.44,73,4,0,0.438,1,0.0714,0.5,6.64,74.49,Product Researchers,0,Product Researchers
CUST-102829,2025-05-26,India,Tablet,Paid Social,17,87,320.4,0.446,44,7,4,205.74,12,0,0,0.58,1,0.2353,0.5714,5.12,59.41,Deal Seekers,4,Engaged Non-Buyers
CUST-102830,2025-06-08,Australia,Mobile,Email,16,84,455.6,0.123,53,1,0,0.0,28,1,1,0.372,0,0.0,0.0,5.25,77.41,Product Researchers,0,Product Researchers
CUST-102831,2025-04-10,United States,Desktop,Paid Social,13,87,487.3,0.251,53,1,1,63.05,10,1,2,0.141,1,0.0769,1.0,6.69,80.32,Product Researchers,0,Product Researchers
CUST-102832,2025-04-13,United States,Tablet,Organic Search,25,150,413.6,0.084,71,12,9,1366.22,13,3,1,0.236,1,0.36,0.75,6.0,82.32,High Value Loyal,2,High Value Loyal Customers
CUST-102833,2025-03-28,India,Mobile,Display,5,21,130.5,0.913,6,0,0,0.0,53,1,0,0.18,0,0.0,0.0,4.2,23.67,One-time Visitors,3,Engaged Non-Buyers
CUST-102834,2025-02-21,United Kingdom,Desktop,Direct,14,106,343.2,0.182,58,0,1,69.96,57,2,1,0.141,1,0.0714,0.0,7.57,79.11,Product Researchers,0,Product Researchers
CUST-102835,2025-02-07,Australia,Desktop,Referral,22,112,386.6,0.278,41,4,1,100.19,33,5,2,0.607,1,0.0455,0.25,5.09,65.9,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-102836,2025-05-22,United Kingdom,Mobile,Display,22,140,548.2,0.079,69,17,5,585.54,7,3,0,0.632,1,0.2273,0.2941,6.36,90.33,High Value Loyal,2,High Value Loyal Customers
CUST-102837,2025-03-22,United Kingdom,Mobile,Email,26,141,429.7,0.149,62,12,4,320.02,2,3,0,0.356,1,0.1538,0.3333,5.42,78.78,High Value Loyal,2,High Value Loyal Customers
CUST-102838,2025-03-09,Netherlands,Mobile,Direct,33,174,202.3,0.165,71,13,5,766.19,9,0,0,0.138,1,0.1515,0.3846,5.27,67.47,High Value Loyal,2,High Value Loyal Customers
CUST-102839,2025-06-17,France,Tablet,Paid Social,16,82,349.4,0.359,35,5,0,0.0,45,2,1,0.143,1,0.0,0.0,5.12,60.29,Engaged Non-Buyers,0,Product Researchers
CUST-102840,2025-06-02,United Kingdom,Desktop,Paid Search,15,102,346.0,0.089,54,4,1,94.21,71,3,1,0.444,1,0.0667,0.25,6.8,77.94,Product Researchers,0,Product Researchers
CUST-102841,2025-06-11,United Kingdom,Desktop,Direct,4,19,121.7,0.818,5,0,1,44.42,142,0,0,0.504,0,0.25,0.0,4.75,27.02,One-time Visitors,3,Engaged Non-Buyers
CUST-102842,2025-03-29,India,Mobile,Email,25,154,427.5,0.249,68,19,9,824.75,11,1,0,0.226,1,0.36,0.4737,6.16,79.39,High Value Loyal,2,High Value Loyal Customers
CUST-102843,2025-01-21,India,Desktop,Organic Search,3,15,138.6,0.54,6,0,0,0.0,163,0,0,0.183,0,0.0,0.0,5.0,35.91,One-time Visitors,3,Engaged Non-Buyers
CUST-102844,2025-05-28,United Kingdom,Desktop,Organic Search,31,166,383.5,0.161,77,16,4,360.85,11,5,2,0.385,1,0.129,0.25,5.35,76.88,High Value Loyal,2,High Value Loyal Customers
CUST-102845,2025-01-22,Germany,Mobile,Organic Search,20,99,510.6,0.133,44,5,2,105.13,36,2,0,0.512,1,0.1,0.4,4.95,76.22,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-102846,2025-04-27,Australia,Desktop,Organic Search,17,103,469.9,0.419,53,1,1,58.64,60,0,1,0.075,1,0.0588,1.0,6.06,73.26,Product Researchers,0,Product Researchers
CUST-102847,2025-05-12,India,Mobile,Referral,14,99,348.3,0.346,46,4,0,0.0,38,1,1,0.102,1,0.0,0.0,7.07,70.01,Engaged Non-Buyers,0,Product Researchers
CUST-102848,2025-01-21,Netherlands,Desktop,Paid Search,3,20,91.4,0.823,7,0,0,0.0,178,0,0,0.131,0,0.0,0.0,6.67,31.98,One-time Visitors,3,Engaged Non-Buyers
CUST-102849,2025-04-11,France,Mobile,Organic Search,1,7,121.1,0.704,5,0,0,0.0,86,0,0,0.314,0,0.0,0.0,7.0,36.87,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102850,2025-06-21,United Kingdom,Desktop,Direct,11,67,356.1,0.284,37,8,0,0.0,8,1,1,0.816,1,0.0,0.0,6.09,66.11,Deal Seekers,4,Engaged Non-Buyers
CUST-102851,2025-04-09,France,Mobile,Email,1,9,83.6,0.791,8,0,0,0.0,91,0,0,0.299,0,0.0,0.0,9.0,36.87,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102852,2025-05-13,United Kingdom,Desktop,Organic Search,2,16,109.1,0.71,8,0,1,47.02,109,0,0,0.083,0,0.5,0.0,8.0,40.17,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102853,2025-06-15,United Kingdom,Mobile,Paid Social,1,4,103.8,0.959,2,0,0,0.0,72,0,0,0.152,0,0.0,0.0,4.0,19.34,One-time Visitors,3,Engaged Non-Buyers
CUST-102854,2025-05-29,France,Mobile,Paid Social,3,16,156.3,0.764,8,0,0,0.0,113,0,0,0.152,1,0.0,0.0,5.33,32.84,One-time Visitors,3,Engaged Non-Buyers
CUST-102855,2025-05-07,France,Desktop,Organic Search,18,88,354.0,0.355,36,7,0,0.0,48,2,1,0.138,1,0.0,0.0,4.89,60.18,Engaged Non-Buyers,0,Product Researchers
CUST-102856,2025-02-24,Australia,Mobile,Paid Social,4,27,109.6,0.635,7,0,0,0.0,152,0,0,0.336,1,0.0,0.0,6.75,37.86,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102857,2025-05-10,France,Desktop,Display,3,16,101.6,0.735,6,1,0,0.0,139,0,0,0.668,0,0.0,0.0,5.33,30.23,One-time Visitors,3,Engaged Non-Buyers
CUST-102858,2025-02-21,United Kingdom,Desktop,Organic Search,13,86,464.6,0.445,63,0,2,96.27,38,5,0,0.591,0,0.1538,0.0,6.62,77.16,Product Researchers,0,Product Researchers
CUST-102859,2025-05-16,United States,Mobile,Display,7,83,333.7,0.125,59,1,1,45.56,71,2,1,0.3,1,0.1429,1.0,11.86,81.72,Product Researchers,0,Product Researchers
CUST-102860,2025-01-17,France,Mobile,Email,2,11,101.6,0.672,7,0,0,0.0,150,0,0,0.105,0,0.0,0.0,5.5,32.62,One-time Visitors,3,Engaged Non-Buyers
CUST-102861,2025-01-28,United Kingdom,Mobile,Paid Social,25,124,550.1,0.495,47,5,0,0.0,30,2,3,0.302,0,0.0,0.0,4.96,70.1,Engaged Non-Buyers,0,Product Researchers
CUST-102862,2025-05-24,United Kingdom,Desktop,Organic Search,3,20,29.8,0.792,3,0,0,0.0,134,0,0,0.062,0,0.0,0.0,6.67,28.43,One-time Visitors,3,Engaged Non-Buyers
CUST-102863,2025-04-09,France,Mobile,Direct,31,146,705.1,0.052,68,13,10,1509.1,14,2,1,0.575,1,0.3226,0.7692,4.71,88.41,High Value Loyal,2,High Value Loyal Customers
CUST-102864,2025-03-30,Germany,Mobile,Paid Search,21,98,424.7,0.376,35,10,2,173.37,18,1,0,0.864,1,0.0952,0.2,4.67,62.18,Deal Seekers,4,Engaged Non-Buyers
CUST-102865,2025-05-26,United States,Desktop,Paid Search,2,8,158.1,0.711,5,0,0,0.0,159,0,0,0.141,1,0.0,0.0,4.0,29.16,One-time Visitors,3,Engaged Non-Buyers
CUST-102866,2025-03-03,France,Tablet,Paid Social,24,117,550.5,0.256,47,1,0,0.0,11,1,3,0.117,1,0.0,0.0,4.88,75.82,Product Researchers,0,Product Researchers
CUST-102867,2025-01-04,India,Mobile,Organic Search,21,123,443.5,0.252,46,3,0,0.0,25,4,1,0.559,1,0.0,0.0,5.86,73.34,Engaged Non-Buyers,0,Product Researchers
CUST-102868,2025-04-30,Australia,Desktop,Direct,24,115,489.5,0.378,43,1,0,0.0,28,3,1,0.153,1,0.0,0.0,4.79,68.24,Engaged Non-Buyers,0,Product Researchers
CUST-102869,2025-05-18,United States,Mobile,Paid Social,15,100,287.2,0.178,45,3,0,0.0,10,1,1,0.112,1,0.0,0.0,6.67,69.59,Engaged Non-Buyers,0,Product Researchers
CUST-102870,2025-04-30,France,Mobile,Display,3,27,71.6,0.921,10,0,0,0.0,49,0,0,0.401,0,0.0,0.0,9.0,33.63,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102871,2025-06-29,United States,Desktop,Organic Search,3,21,134.2,0.557,7,0,0,0.0,155,0,0,0.202,1,0.0,0.0,7.0,41.81,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-102872,2025-01-22,United Kingdom,Tablet,Paid Search,19,101,648.8,0.279,44,4,0,0.0,6,0,0,0.16,1,0.0,0.0,5.32,78.18,Engaged Non-Buyers,0,Product Researchers
CUST-102873,2025-04-25,United States,Mobile,Organic Search,33,165,675.3,0.317,57,13,5,447.32,3,2,2,0.293,1,0.1515,0.3846,5.0,80.23,High Value Loyal,2,High Value Loyal Customers
CUST-102874,2025-03-18,India,Mobile,Referral,16,94,304.8,0.369,37,3,3,197.88,15,2,0,0.607,1,0.1875,1.0,5.88,60.75,Deal Seekers,4,Engaged Non-Buyers
CUST-102875,2025-03-10,United Kingdom,Mobile,Display,35,170,496.9,0.076,77,14,4,409.94,12,3,1,0.243,1,0.1143,0.2857,4.86,83.11,High Value Loyal,2,High Value Loyal Customers
CUST-102876,2025-04-16,Canada,Mobile,Paid Search,3,19,105.6,0.849,8,0,0,0.0,82,0,0,0.119,0,0.0,0.0,6.33,31.31,One-time Visitors,3,Engaged Non-Buyers
CUST-102877,2025-01-21,India,Mobile,Paid Social,14,72,464.5,0.316,38,2,0,0.0,21,3,1,0.279,1,0.0,0.0,5.14,68.1,Engaged Non-Buyers,0,Product Researchers
CUST-102878,2025-06-29,India,Mobile,Organic Search,38,178,548.1,0.144,64,12,8,1107.41,5,1,2,0.512,1,0.2105,0.6667,4.68,83.14,High Value Loyal,2,High Value Loyal Customers
CUST-102879,2025-05-23,Germany,Mobile,Paid Search,30,144,580.5,0.127,54,13,5,585.78,8,5,1,0.373,1,0.1667,0.3846,4.8,82.48,High Value Loyal,2,High Value Loyal Customers
CUST-102880,2025-02-17,United Kingdom,Desktop,Direct,14,91,391.9,0.332,36,4,3,232.44,13,0,0,0.607,1,0.2143,0.75,6.5,67.7,Deal Seekers,4,Engaged Non-Buyers
CUST-102881,2025-04-17,India,Desktop,Email,6,25,159.6,0.604,7,0,0,0.0,161,0,0,0.291,0,0.0,0.0,4.17,33.06,One-time Visitors,3,Engaged Non-Buyers
CUST-102882,2025-03-31,Germany,Mobile,Paid Social,19,117,415.3,0.382,55,5,0,0.0,25,4,0,0.109,1,0.0,0.0,6.16,72.38,Product Researchers,0,Product Researchers
CUST-102883,2025-06-11,Canada,Mobile,Paid Search,23,93,484.1,0.479,38,3,1,95.35,5,1,0,0.18,0,0.0435,0.3333,4.04,61.56,Deal Seekers,0,Product Researchers
CUST-102884,2025-05-12,Canada,Desktop,Paid Search,14,99,533.9,0.354,45,1,2,121.12,48,0,0,0.803,0,0.1429,1.0,7.07,78.79,Product Researchers,4,Engaged Non-Buyers
CUST-102885,2025-04-11,Canada,Mobile,Organic Search,19,103,281.7,0.142,46,4,2,87.63,15,1,1,0.929,1,0.1053,0.5,5.42,66.62,Deal Seekers,4,Engaged Non-Buyers
CUST-102886,2025-01-03,Canada,Mobile,Direct,12,76,188.3,0.282,46,3,1,38.46,19,1,2,0.799,1,0.0833,0.3333,6.33,61.3,Deal Seekers,4,Engaged Non-Buyers
CUST-102887,2025-06-04,France,Mobile,Organic Search,13,96,387.0,0.141,56,1,0,0.0,9,2,1,0.543,1,0.0,0.0,7.38,81.14,Product Researchers,0,Product Researchers
CUST-102888,2025-06-17,United Kingdom,Mobile,Direct,4,17,63.8,0.541,4,0,0,0.0,53,0,0,0.077,0,0.0,0.0,4.25,29.18,One-time Visitors,3,Engaged Non-Buyers
CUST-102889,2025-04-25,United Kingdom,Mobile,Referral,16,81,428.0,0.082,42,7,3,99.31,41,0,0,0.711,1,0.1875,0.4286,5.06,73.08,Deal Seekers,4,Engaged Non-Buyers
CUST-102890,2025-06-09,United States,Desktop,Direct,16,106,501.2,0.391,60,2,2,157.5,57,1,1,0.344,0,0.125,1.0,6.62,79.45,Product Researchers,4,Engaged Non-Buyers
CUST-102891,2025-03-09,Australia,Desktop,Direct,37,171,485.3,0.176,58,10,4,438.03,14,3,1,0.42,1,0.1081,0.4,4.62,77.15,High Value Loyal,2,High Value Loyal Customers
CUST-102892,2025-03-09,India,Mobile,Email,12,82,485.8,0.202,50,1,0,0.0,41,3,0,0.13,1,0.0,0.0,6.83,80.99,Engaged Non-Buyers,0,Product Researchers
CUST-102893,2025-01-21,Germany,Mobile,Email,26,129,540.9,0.072,55,11,7,1090.88,2,1,1,0.333,1,0.2692,0.6364,4.96,82.67,High Value Loyal,2,High Value Loyal Customers
CUST-102894,2025-01-10,United States,Desktop,Direct,15,98,405.6,0.504,52,2,0,0.0,26,2,0,0.4,1,0.0,0.0,6.53,69.1,Product Researchers,0,Product Researchers
CUST-102895,2025-01-03,United Kingdom,Mobile,Organic Search,20,109,533.3,0.308,47,4,0,0.0,33,2,1,0.168,0,0.0,0.0,5.45,75.46,Engaged Non-Buyers,0,Product Researchers
CUST-102896,2025-04-01,United States,Desktop,Paid Social,20,96,198.3,0.159,41,7,2,133.62,14,2,0,0.755,1,0.1,0.2857,4.8,58.55,Deal Seekers,4,Engaged Non-Buyers
CUST-102897,2025-03-03,United Kingdom,Mobile,Organic Search,16,88,325.4,0.638,41,3,1,51.4,20,3,0,0.852,1,0.0625,0.3333,5.5,55.12,Deal Seekers,4,Engaged Non-Buyers
CUST-102898,2025-06-19,United Kingdom,Mobile,Email,5,17,113.3,0.703,6,0,0,0.0,111,0,0,0.232,0,0.0,0.0,3.4,25.56,One-time Visitors,3,Engaged Non-Buyers
CUST-102899,2025-03-01,United Kingdom,Mobile,Referral,14,98,444.6,0.264,60,4,1,65.34,21,2,0,0.515,0,0.0714,0.25,7.0,80.96,Product Researchers,0,Product Researchers
CUST-102900,2025-01-24,India,Tablet,Organic Search,26,137,372.5,0.288,44,2,3,209.29,23,1,1,0.903,1,0.1154,1.0,5.27,66.44,Deal Seekers,4,Engaged Non-Buyers
CUST-102901,2025-02-22,India,Mobile,Direct,14,94,442.3,0.344,53,2,0,0.0,28,5,0,0.403,0,0.0,0.0,6.71,75.81,Product Researchers,0,Product Researchers
CUST-102902,2025-02-23,United Kingdom,Desktop,Direct,20,101,404.4,0.227,42,1,1,63.35,12,1,0,0.14,0,0.05,1.0,5.05,68.26,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-102903,2025-01-30,United Kingdom,Mobile,Organic Search,4,23,166.5,0.823,7,1,0,0.0,111,0,0,0.155,0,0.0,0.0,5.75,32.87,One-time Visitors,3,Engaged Non-Buyers
CUST-102904,2025-02-13,Germany,Desktop,Organic Search,13,64,422.3,0.361,25,4,2,57.72,29,3,2,0.798,1,0.1538,0.5,4.92,60.18,Deal Seekers,4,Engaged Non-Buyers
CUST-102905,2025-01-04,United States,Desktop,Email,3,7,118.6,0.573,4,0,0,0.0,177,0,0,0.223,0,0.0,0.0,2.33,25.12,One-time Visitors,3,Engaged Non-Buyers
CUST-102906,2025-03-01,Canada,Desktop,Direct,16,87,201.1,0.244,43,5,0,0.0,20,2,0,0.553,1,0.0,0.0,5.44,59.16,Engaged Non-Buyers,0,Product Researchers
CUST-102907,2025-03-13,Germany,Mobile,Organic Search,11,89,360.4,0.409,50,3,5,214.29,12,2,1,0.927,1,0.4545,1.0,8.09,73.18,Deal Seekers,4,Engaged Non-Buyers
CUST-102908,2025-02-19,France,Mobile,Direct,4,15,133.5,0.497,4,0,0,0.0,111,0,0,0.414,0,0.0,0.0,3.75,32.2,One-time Visitors,3,Engaged Non-Buyers
CUST-102909,2025-05-11,Germany,Desktop,Organic Search,18,92,428.3,0.193,45,1,1,55.73,26,1,1,0.27,1,0.0556,1.0,5.11,71.41,Product Researchers,4,Engaged Non-Buyers
CUST-102910,2025-02-06,United States,Tablet,Display,6,30,57.8,0.787,3,0,0,0.0,111,0,0,0.269,0,0.0,0.0,5.0,24.75,One-time Visitors,3,Engaged Non-Buyers
CUST-102911,2025-02-14,Australia,Tablet,Paid Search,25,152,584.2,0.225,67,10,4,575.26,8,2,0,0.141,1,0.16,0.4,6.08,87.58,High Value Loyal,2,High Value Loyal Customers
CUST-102912,2025-02-23,Australia,Tablet,Organic Search,14,98,363.2,0.082,53,3,3,114.04,10,3,2,0.991,1,0.2143,1.0,7.0,79.3,Deal Seekers,4,Engaged Non-Buyers
CUST-102913,2025-06-14,United Kingdom,Mobile,Organic Search,19,100,446.9,0.278,42,2,0,0.0,37,1,1,0.405,1,0.0,0.0,5.26,69.76,Deal Seekers,0,Product Researchers
CUST-102914,2025-05-31,India,Mobile,Organic Search,25,132,544.3,0.188,46,0,0,0.0,20,1,3,0.355,1,0.0,0.0,5.28,78.16,Engaged Non-Buyers,0,Product Researchers
